length_url,nb_dots,nb_hyphens,nb_at,domain_age,domain_registration_length,web_traffic,google_index,page_rank,links_in_tags,phish_hints,status
27,1,0,0,6879,791,8580,0,5,91.66666667,0,0
84,8,1,0,8427,360,0,1,2,0.0,1,1
56,1,1,0,1396,64,0,1,0,60.0,3,1
552,5,24,0,6588,351,30,1,4,33.33333333,1,0
110,2,14,0,10106,485,1103,0,8,40.90909091,0,0
102,1,1,0,2046,146,0,1,0,85.71428571,3,1
32,2,0,0,2447,109,458809,0,3,100.0,0,0
99,4,7,0,7446,588,383,1,8,0.0,0,0
19,2,0,0,9557,158,19025,0,5,9.090909091,0,0
34,2,0,0,3895,123,817468,0,4,90.90909091,0,0
103,2,9,0,2660,1722,46690,0,5,33.33333333,0,0
45,1,0,0,3783,235,9280076,1,2,0.0,0,1
31,2,0,0,7295,374,0,0,5,0.0,0,1
24,2,0,0,2175,1111,57991,0,4,60.0,0,0
76,3,1,0,-1,79,0,1,0,100.0,2,1
393,24,0,1,-1,0,0,1,0,0.0,3,1
45,1,2,0,2851,71,877707,0,2,100.0,0,1
36,2,1,0,3433,220,354815,0,2,100.0,0,1
409,3,17,0,4112,271,7751,1,4,0.0,0,1
76,7,3,0,2961,690,277981,1,1,0.0,1,1
24,2,0,0,2695,226,1618926,0,4,100.0,0,0
49,2,0,0,8501,265,98267,0,5,100.0,1,0
40,4,0,0,-1,0,122136,1,5,0.0,0,0
29,2,0,0,2872,1875,239843,0,3,44.44444444,0,0
22,2,0,0,7446,252,6418275,1,0,0.0,0,1
34,1,0,0,7655,381,433,0,7,100.0,0,0
121,2,3,0,101,264,0,1,0,100.0,2,1
64,3,1,0,-1,0,2624,1,7,66.66666667,0,0
38,2,0,0,2689,232,2505693,0,4,100.0,0,0
25,1,0,0,2063,129,1592351,1,3,40.0,0,0
50,2,1,0,2193,363,0,1,0,100.0,2,1
89,2,1,0,2255,301,0,1,3,100.0,6,1
58,2,1,0,7616,132,2190,0,5,52.94117647,0,0
29,2,0,0,7296,373,0,0,5,12.5,0,0
30,2,1,0,4638,110,0,0,2,88.88888889,0,0
71,3,2,0,8276,124,6078,1,6,81.48148148,0,0
44,2,0,0,7296,373,0,1,5,0.0,0,1
58,3,3,0,6137,72,28754,0,5,45.83333333,0,0
56,2,0,0,7447,588,0,0,8,64.0,0,0
42,2,2,0,-1,184,0,1,0,0.0,1,1
36,3,0,0,-1,0,37698,0,5,23.80952381,0,0
38,2,0,0,7667,733,1715671,0,3,50.0,0,0
33,2,0,0,7296,373,0,1,5,0.0,0,1
35,2,0,0,-1,0,0,1,0,87.5,0,1
47,2,1,0,-1,0,77586,1,1,0.0,1,1
26,2,0,0,1951,241,4130164,0,2,69.23076923,0,0
29,2,0,0,2881,2597,5754,1,4,100.0,0,1
32,2,0,0,1776,50,352628,0,2,63.63636364,0,0
67,1,7,0,33,331,7066606,0,4,0.0,0,0
27,2,0,0,4724,1119,942542,0,4,36.84210526,0,0
106,3,1,0,502,229,0,1,3,0.0,3,1
70,1,4,0,5304,175,0,0,3,60.0,0,0
163,1,1,0,23,341,0,1,0,0.0,2,1
31,2,0,0,7449,586,7720996,0,8,71.11111111,0,0
85,2,4,0,-1,123,3101079,0,0,66.66666667,2,1
44,3,1,0,2767,155,0,1,1,90.0,1,1
54,1,0,0,-1,123,0,1,0,0.0,0,1
54,3,0,0,12794,0,2414,0,5,27.27272727,0,0
29,2,1,0,-1,0,1436826,0,1,75.0,0,0
38,1,3,0,8121,279,4539,0,7,0.0,0,0
20,2,0,0,4054,692,477177,0,5,1.408450704,0,0
27,2,0,0,-1,0,501073,0,4,0.0,0,0
22,1,0,0,-1,0,3523,1,9,16.66666667,0,1
63,2,2,0,9172,323,617,0,7,68.42105263,0,0
73,3,1,0,6560,380,1220306,1,4,88.88888889,0,0
216,2,0,0,4873,0,0,1,2,0.0,1,1
83,2,0,0,8348,2974,1,1,10,0.0,1,1
30,2,0,0,4660,89,528300,0,4,56.25,0,0
25,2,0,0,7143,162,1195221,0,1,100.0,0,0
38,2,0,0,1433,28,6064147,1,2,94.11764706,1,1
68,3,1,0,7409,261,4044493,0,2,0.0,1,1
71,2,1,0,1304,0,0,1,0,0.0,0,1
23,1,0,0,7490,180,63,0,10,50.0,0,0
37,2,0,0,-1,0,0,1,0,100.0,2,1
28,2,0,0,2070,121,3078052,0,3,92.30769231,0,0
43,2,2,0,4386,726,0,1,4,0.0,0,1
36,1,1,0,2247,309,13779,0,5,80.0,0,0
50,4,0,0,625,106,0,0,0,100.0,0,1
44,3,0,0,7298,371,0,1,5,0.0,0,1
128,4,1,0,4004,14,5828815,1,0,100.0,0,1
58,3,1,0,8685,2311,431469,0,4,100.0,0,0
66,2,2,0,3040,611,319620,0,3,50.0,0,0
241,5,0,0,-1,170,0,1,0,0.0,0,1
44,2,0,0,9201,297,684,0,6,90.47619048,0,0
18,1,0,0,1001,1556,0,0,2,94.73684211,0,0
39,2,0,0,304,62,0,1,0,0.0,0,1
46,3,0,0,7431,1700,195,0,7,71.42857143,0,0
51,3,0,0,5504,1070,97555,1,5,0.0,1,1
25,2,0,0,2288,269,0,0,1,0.0,0,0
37,2,0,0,5159,1049,0,0,8,100.0,0,0
52,3,0,0,2911,3298,8734,0,6,100.0,0,0
26,2,0,0,7461,209,541226,0,4,75.0,0,0
25,2,0,0,3098,189,239553,0,2,100.0,0,0
34,1,1,0,289,77,0,1,0,100.0,0,1
56,4,0,0,36,329,0,1,0,0.0,0,1
32,1,1,0,2899,23,492072,0,4,41.66666667,0,0
26,2,1,0,561,169,0,1,2,0.0,0,1
57,2,1,0,2361,0,0,1,2,0.0,0,1
59,4,3,0,5615,228,5518403,1,5,0.0,3,1
102,1,1,0,2048,144,0,1,0,3.846153846,3,1
39,1,0,0,2136,0,0,1,2,80.0,0,1
35,2,1,0,-1,290,0,0,0,33.33333333,0,0
28,2,0,0,142,223,0,0,0,94.44444444,0,1
30,2,0,0,7295,374,0,1,5,0.0,0,1
101,2,10,0,4843,635,5881,0,5,66.66666667,0,0
30,3,0,0,-1,0,0,0,2,100.0,0,0
44,4,2,0,5614,230,0,1,5,50.0,0,1
39,1,0,0,-1,60,0,1,0,0.0,0,1
90,3,5,0,11046,278,545,0,6,90.0,0,0
34,1,0,0,3245,43,0,1,2,77.77777778,0,1
36,2,1,0,-1,255,0,1,0,0.0,2,1
37,2,0,0,7132,903,12,0,7,100.0,0,0
39,2,0,0,9188,308,317,0,5,90.47619048,0,0
42,4,0,0,-1,0,0,1,3,0.0,0,1
48,2,0,0,-1,167,0,1,0,100.0,0,1
75,2,1,1,-2,137,0,1,0,100.0,4,1
25,2,0,0,-1,0,968021,0,3,29.16666667,0,0
50,3,0,0,2686,235,189942,0,4,20.0,0,0
92,3,3,0,-1,0,2620554,1,2,0.0,1,1
31,2,0,0,7295,374,0,1,5,0.0,0,1
25,1,0,0,-1,0,0,0,2,0.0,0,0
41,3,2,0,7189,116,481145,1,1,81.81818182,0,1
22,2,0,0,3071,217,138987,0,4,50.0,0,0
76,2,0,0,5850,359,0,1,0,0.0,0,1
40,1,0,0,5411,798,6098,0,5,75.0,0,0
51,3,0,0,1546,644,4669,1,2,15.78947368,1,1
60,2,4,0,-1,271,575464,0,4,14.28571429,0,0
33,2,0,0,2026,531,0,0,2,44.44444444,0,0
131,2,1,0,5,359,0,1,0,100.0,0,1
68,2,1,0,1256,205,0,1,1,100.0,2,1
51,2,0,0,5681,162,0,1,4,81.25,0,1
45,2,0,0,7795,606,7716858,1,3,71.42857143,0,1
67,2,2,0,6891,413,90969,0,5,83.33333333,0,0
24,2,0,0,-1,0,3161182,0,4,57.14285714,0,0
92,3,0,0,2414,1238,0,1,1,0.0,0,1
34,2,1,0,7051,254,1222496,1,2,81.81818182,0,1
54,2,1,0,9227,1831,767,1,6,90.69767442,0,0
70,2,5,0,5132,346,1310,0,7,18.75,0,0
18,1,0,0,-1,0,36284,1,6,50.0,0,1
24,3,0,0,6149,1155,878731,0,3,100.0,0,0
54,2,0,0,4672,76,90,0,9,10.52631579,0,0
66,3,3,0,6133,76,1671,0,5,100.0,0,0
29,2,0,0,5577,267,0,0,2,76.92307692,0,0
22,2,0,0,806,290,45133,1,1,27.27272727,0,1
78,2,4,0,3578,440,235023,1,4,100.0,0,0
98,3,1,1,2335,222,0,1,0,0.0,4,1
44,3,0,0,7156,150,2272,0,3,86.66666667,0,0
45,2,0,0,7134,901,12,0,7,100.0,0,0
48,5,0,0,5613,231,0,1,5,33.33333333,0,1
28,1,0,0,-1,0,3514,1,9,0.0,0,1
63,3,1,0,7522,514,10631,0,5,30.76923077,0,0
58,2,2,0,2939,713,1650,0,5,78.57142857,0,0
51,2,4,0,5626,218,0,1,5,50.0,0,1
23,2,0,0,4372,740,83478,0,3,50.0,0,0
23,2,0,0,1739,87,0,0,0,0.0,0,0
58,2,3,0,7615,133,2188,0,5,47.36842105,0,0
54,2,0,0,7828,208,383,1,6,0.0,0,1
392,24,0,1,-1,0,0,1,0,0.0,3,1
78,1,7,0,-2,138,11543,1,3,100.0,0,0
57,2,4,0,4655,294,47859,1,4,41.66666667,1,0
46,4,2,0,5627,217,0,1,5,0.0,0,1
43,5,0,0,5612,232,0,1,5,0.0,0,1
51,3,0,0,421,0,10587379,0,3,0.0,0,1
53,2,0,0,6499,0,6366077,1,2,40.0,0,1
57,5,0,0,-1,2381,0,1,2,100.0,0,1
30,2,0,0,5379,99,164944,0,5,31.25,0,0
46,2,0,0,-1,28,238599,0,5,0.0,0,0
192,15,10,0,-1,198,0,1,0,100.0,0,1
18,1,0,0,4597,152,39904,0,4,63.63636364,0,0
33,1,0,0,-1,362,0,1,0,100.0,0,1
22,2,0,0,3897,1216,3198682,0,3,0.0,0,0
28,2,0,0,5302,176,3156171,0,4,100.0,0,0
28,2,0,0,5905,1764,0,0,4,100.0,0,0
77,4,0,0,3024,263,0,1,0,100.0,1,1
64,3,0,0,3519,133,0,1,2,0.0,0,1
58,3,0,0,4323,59,186860,0,5,84.61538462,0,0
47,3,5,0,6134,75,28448,0,5,43.47826087,0,1
17,1,0,0,7640,0,3012018,0,3,84.21052632,0,0
68,3,3,0,7922,113,5561,0,6,71.42857143,0,0
21,2,0,0,-1,0,7683629,0,3,100.0,0,0
172,6,1,0,-1,373,0,1,0,50.0,2,1
19,2,0,0,4680,68,3802734,0,1,92.30769231,0,0
50,3,1,0,1576,249,69572,1,2,100.0,2,1
58,5,2,0,5627,217,0,1,5,0.0,0,1
78,4,2,0,5626,218,0,1,5,0.0,1,1
61,2,4,0,5197,281,8913,1,6,33.33333333,0,0
28,2,0,0,3633,19,1684103,0,3,50.0,0,0
21,1,0,0,-1,0,0,0,0,87.5,0,0
44,2,0,0,7584,451,969,0,5,20.0,0,0
46,2,0,0,7299,370,0,1,5,0.0,0,0
32,2,0,0,-1,379,0,1,0,0.0,0,1
34,2,1,0,-1,0,77586,1,1,0.0,1,1
187,6,2,0,1244,216,0,1,0,90.0,1,1
66,3,0,0,-1,366,4436986,1,2,83.33333333,1,1
70,3,0,0,7083,952,17964,1,3,0.0,0,1
25,2,0,0,-1,391,549875,1,3,0.0,0,1
54,2,0,0,7826,210,386,1,6,0.0,0,1
42,2,2,0,3630,387,426586,0,2,66.66666667,0,0
62,2,4,0,3329,689,197818,0,5,20.83333333,0,0
74,3,2,0,11,353,0,1,0,100.0,0,1
128,4,1,0,3992,25,5707171,1,0,100.0,0,1
123,5,0,0,3992,25,5697976,1,0,100.0,0,1
43,3,0,0,6465,840,78752,0,5,100.0,0,0
29,2,0,0,8724,771,229749,0,4,32.0,0,0
91,3,7,0,4097,651,52421,0,4,58.82352941,0,0
25,2,0,0,2850,72,9128298,0,2,81.25,0,0
103,3,0,0,3453,200,378322,1,4,100.0,0,0
24,1,0,0,3569,0,0,0,0,88.88888889,0,0
260,6,0,0,755,340,0,1,0,100.0,1,1
163,5,6,0,2922,365,7947816,1,0,0.0,2,1
49,3,2,0,7983,53,348,1,6,12.5,0,0
25,2,0,0,4886,227,1421754,0,4,33.33333333,0,0
34,2,0,0,7295,374,0,1,5,0.0,0,1
70,5,2,0,2507,0,0,1,1,100.0,4,1
44,2,0,0,3727,1752,0,1,0,0.0,0,1
76,3,1,0,2403,154,819233,0,3,100.0,0,1
21,2,0,0,-1,0,1882458,0,3,50.0,0,0
65,3,0,0,4489,2816,0,0,0,100.0,0,0
35,2,0,0,2563,359,106157,0,2,0.0,0,0
53,4,0,0,6377,197,7962,0,5,90.0,0,0
77,2,0,0,1079,16,0,1,0,100.0,1,1
25,2,0,0,5971,238,402341,0,3,85.71428571,0,0
229,3,28,0,59,305,0,1,0,0.0,0,1
43,3,0,0,12349,0,7863,0,5,100.0,0,0
71,3,0,0,432,299,0,1,2,0.0,0,1
49,2,1,0,471,0,0,1,0,100.0,2,1
44,3,0,0,797,298,0,1,2,0.0,0,1
66,3,0,0,5924,1014,11475,0,2,88.88888889,0,0
56,2,2,0,6831,108,0,1,0,81.81818182,0,1
39,2,0,0,8632,1228,49662,1,4,90.90909091,0,1
42,3,0,0,7156,150,2272,1,3,86.66666667,0,0
24,2,0,0,-1,1091,846675,0,4,100.0,0,0
31,2,0,0,1041,784,71037,0,2,100.0,0,0
113,2,13,0,5339,140,11068,0,6,32.69230769,0,0
113,2,2,0,8347,2975,1,1,10,33.33333333,1,1
33,2,0,0,7133,902,12,0,7,100.0,0,0
29,2,0,0,8414,351,1217435,0,3,0.0,0,0
81,4,4,0,7447,587,385,1,8,0.0,0,0
30,2,0,0,5159,1049,0,1,8,0.0,0,1
49,3,0,0,3123,164,0,1,3,100.0,0,1
60,2,6,0,7419,1346,285,0,7,0.0,0,0
22,2,0,0,805,290,45133,1,1,27.27272727,0,1
260,2,1,0,4967,146,0,1,1,50.0,0,1
47,2,1,2,-1,0,0,1,2,12.5,0,1
32,3,0,0,-1,0,2729451,0,2,62.5,0,0
21,2,0,0,7951,68,14198,0,3,81.81818182,0,0
38,1,1,0,5001,2669,6798,0,6,81.81818182,0,0
33,2,1,0,51,314,0,0,0,0.0,0,1
31,2,0,0,7057,247,1695125,1,2,81.81818182,0,1
37,1,0,0,909,187,0,1,2,0.0,0,1
86,3,1,0,134,231,0,1,0,66.66666667,0,1
87,1,8,0,7477,194,23196,1,5,40.0,0,0
25,1,0,0,1341,485,1249366,0,1,66.66666667,0,1
53,4,1,0,5615,228,0,1,5,0.0,2,1
45,2,0,0,6069,141,14592,0,5,32.14285714,0,0
154,6,0,0,4407,341,0,1,0,0.0,0,1
40,2,0,0,8519,2805,8,0,10,12.5,0,0
38,2,0,0,1338,122,22211,1,6,100.0,0,1
28,4,0,0,-1,0,1573272,0,3,75.0,0,0
31,2,0,0,7202,102,461958,1,2,100.0,0,1
58,2,2,0,3094,194,0,1,3,11.53846154,0,0
18,2,0,0,5834,40,22855,0,4,16.66666667,0,0
95,3,1,0,3013,274,433072,1,4,100.0,1,1
27,2,0,0,8493,1370,158628,0,4,40.0,0,0
56,2,1,0,2567,720,0,1,0,0.0,4,1
30,2,0,0,2118,74,0,0,3,56.0,0,0
39,2,0,0,3890,127,173,1,10,13.79310345,0,0
48,1,0,0,-1,177,0,1,0,100.0,0,1
36,2,0,0,1750,76,0,1,1,0.0,0,1
85,2,2,0,4400,712,0,1,4,0.0,0,1
46,2,3,0,4079,1399,767,0,5,0.0,0,0
96,2,6,0,6122,-1,14353,0,4,18.18181818,0,0
72,1,6,0,8020,745,8126,0,5,87.5,0,0
41,2,0,0,7297,372,0,0,5,0.0,0,0
439,3,2,0,-1,1063,0,1,0,0.0,0,1
44,2,3,0,6382,0,0,1,3,0.0,0,1
73,2,6,0,7002,303,0,1,4,21.27659574,0,0
32,2,0,0,7295,374,0,1,5,0.0,0,1
42,2,0,0,6964,341,8438897,0,4,0.0,0,0
38,4,1,0,66,298,0,1,0,0.0,0,1
48,3,0,0,5575,268,126204,0,5,100.0,0,0
19,2,0,0,1658,169,0,1,0,100.0,0,1
54,2,0,0,7827,209,383,1,6,0.0,0,1
116,4,0,0,4003,14,5828815,1,0,100.0,0,1
101,2,0,0,2105,1548,0,1,0,71.42857143,0,1
48,1,0,0,674,56,0,1,2,60.0,0,1
57,2,1,0,7839,197,607,1,6,31.25,0,0
21,1,0,0,-1,0,9127641,0,3,61.53846154,0,0
120,4,0,0,3993,25,5707171,1,0,100.0,0,1
25,2,0,0,2165,26,4808269,0,2,84.21052632,0,0
32,2,0,0,-1,52,0,1,0,0.0,0,1
25,2,0,0,-1,581,1311383,0,3,85.71428571,0,0
111,4,1,0,495,236,0,1,2,4.918032787,3,1
66,2,0,0,1953,2429,4365,1,3,66.66666667,0,1
48,1,1,0,5160,2934,0,1,3,76.92307692,0,1
23,2,0,0,4979,134,315959,1,2,0.0,0,1
24,2,0,0,-1,66,4231178,0,2,47.22222222,0,0
47,1,1,0,460,636,0,1,0,66.66666667,3,1
46,2,2,0,7298,371,0,0,5,38.46153846,0,0
69,3,4,0,8047,353,1577,0,5,88.88888889,0,0
37,2,0,0,7298,371,0,0,5,11.53846154,0,0
63,2,0,1,-1,0,0,1,0,100.0,0,1
30,2,0,0,1667,525,1271150,0,3,75.0,0,0
43,3,0,0,-1,302,487846,1,5,85.71428571,0,0
32,1,0,0,235,130,0,1,0,0.0,1,1
50,3,0,0,5205,638,26730,0,5,66.66666667,0,0
44,3,0,0,7159,147,2320,0,3,86.66666667,0,0
27,2,0,0,7979,56,1092378,0,3,100.0,0,0
105,2,3,0,8019,381,0,1,4,7.692307692000001,0,1
45,3,1,0,-1,0,921397,1,1,10.0,0,1
32,2,1,0,7298,371,0,1,5,0.0,0,0
57,2,0,0,8829,507,2619,0,6,89.28571429,0,0
21,2,0,0,-1,47,927106,0,5,90.90909091,0,0
155,4,2,0,347,19,0,1,0,59.45945946,2,1
21,3,0,0,-1,0,0,1,0,100.0,0,1
47,2,0,0,-1,223,3396059,1,0,0.0,1,1
36,2,0,0,636,95,0,1,0,0.0,0,1
65,2,3,0,2426,131,7686483,0,2,60.0,0,0
23,2,0,0,7582,454,0,0,2,0.0,0,0
46,2,2,0,7296,373,0,1,5,0.0,0,1
31,2,0,0,7454,217,244228,0,5,94.73684211,0,0
54,2,0,0,4377,0,0,1,1,0.0,0,1
30,2,0,0,7448,586,971074,0,8,22.72727273,0,0
63,2,3,0,8375,1486,31104,1,5,76.5625,0,0
65,2,4,0,2406,151,3688278,0,3,66.66666667,1,0
65,3,0,0,1547,644,4639,1,2,66.66666667,1,1
136,5,0,1,31,333,0,1,0,100.0,1,1
45,2,1,0,7621,50,56198,0,6,72.0,1,1
48,4,0,0,-1,0,1429135,1,1,0.0,0,1
29,2,0,0,5151,692,537694,0,4,100.0,1,0
44,1,1,0,-1,0,0,1,0,66.66666667,0,1
48,3,0,0,8046,3480,2603,0,6,0.0,0,0
24,2,0,0,6743,2387,101800,0,4,66.66666667,0,0
22,2,0,0,336,30,7891419,0,0,0.0,0,0
41,2,0,0,3200,817,2072852,1,4,50.0,0,0
73,2,0,0,5849,359,0,1,0,0.0,0,1
69,4,0,0,-1,0,0,1,0,100.0,0,1
29,2,0,0,7296,373,2048336,0,5,25.0,0,0
57,3,0,0,7754,3568,48945,0,5,63.63636364,0,0
46,3,1,0,1422,768,348969,0,1,100.0,0,0
30,2,1,0,7296,373,0,1,5,0.0,0,1
66,3,0,0,4079,303,0,0,2,0.0,0,0
69,2,2,0,220,146,0,1,0,0.0,3,1
98,1,0,0,4533,216,506791,0,5,100.0,0,0
63,3,2,0,4929,1646,18867,0,5,96.42857143,0,0
37,2,0,0,1048,47,0,1,0,0.0,1,1
28,1,0,0,288,78,0,1,1,0.0,0,0
61,4,3,0,5615,228,0,1,5,0.0,1,1
51,2,3,0,2467,89,3677754,0,4,60.0,0,0
31,2,0,0,5630,0,1482268,0,3,100.0,0,0
21,2,0,0,-1,0,1215453,0,3,68.75,0,0
101,2,8,0,5255,223,10675927,1,4,80.0,0,1
26,2,1,0,560,170,0,1,2,0.0,0,1
77,3,0,0,152,214,5008870,1,0,85.71428571,0,1
28,2,1,0,-1,0,852476,0,2,100.0,0,0
69,4,0,0,3433,220,0,1,0,100.0,0,1
34,2,2,0,4427,321,1017069,0,3,0.0,0,0
46,2,0,0,1182,278,2954670,1,0,0.0,0,1
31,2,0,0,4546,203,8416744,0,4,0.0,0,0
121,2,17,0,7423,1342,289,0,7,0.0,0,0
66,6,0,0,5626,217,0,1,5,50.0,0,1
53,3,1,0,5879,330,0,1,0,0.0,1,1
22,3,0,0,-1,-1,4098901,0,2,64.28571429,0,0
30,2,0,0,5158,1050,0,0,8,75.0,0,0
59,3,1,0,6930,9,787413,0,4,0.0,0,0
53,2,1,0,2975,311,0,1,4,0.0,2,1
22,2,0,0,7330,704,4279566,0,3,75.0,0,0
24,1,0,0,-1,298,0,1,0,100.0,0,1
28,2,0,0,8165,1331,416867,0,2,12.5,0,0
71,3,2,0,11555,131,609,1,7,50.0,0,0
37,3,0,0,5573,271,126063,0,5,100.0,0,0
27,2,0,0,1251,209,6606150,0,2,85.71428571,0,0
21,2,0,0,5986,222,708325,1,3,91.42857143,0,0
62,2,4,0,3630,2214,94950,0,4,4.545454545,0,0
29,2,1,0,6663,275,1428403,1,0,81.81818182,0,1
70,2,1,0,8347,2975,1,1,10,0.0,1,1
110,3,1,0,3080,208,0,1,2,100.0,2,1
46,2,1,0,9126,369,27571,0,5,50.0,0,0
53,2,0,0,2348,208,242805,1,2,57.14285714,0,0
99,2,2,0,8347,2975,1,1,10,33.33333333,1,1
26,2,0,0,4532,581,97339,0,2,100.0,0,0
63,2,2,0,8149,251,133,0,6,52.94117647,1,0
32,1,2,0,-1,0,3504,1,9,100.0,0,1
53,3,3,0,6133,76,28448,0,5,41.66666667,0,0
74,3,1,0,9007,853,7971,0,7,100.0,0,0
31,2,0,0,246,120,0,0,0,0.0,0,1
45,3,0,0,-1,0,1540,0,6,100.0,1,0
50,2,0,0,2314,1338,0,1,0,100.0,0,1
83,2,1,0,8215,185,216,0,8,88.46153846,0,0
167,2,1,0,4967,146,0,1,1,50.0,0,1
29,2,0,0,7295,374,0,1,5,0.0,0,1
41,1,0,0,3076,212,0,1,1,0.0,0,1
54,3,0,0,8554,1308,9753,0,5,94.11764706,0,0
77,3,2,0,7590,3003,635,1,5,78.57142857,0,0
54,2,0,0,3758,259,8541,0,3,66.66666667,0,0
51,3,1,0,5741,102,105224,0,5,85.71428571,0,0
28,2,0,0,3975,42,2367247,0,2,41.17647059,0,0
40,4,0,0,5616,228,0,1,5,0.0,0,1
42,2,0,0,7295,374,0,1,5,0.0,0,1
49,2,0,0,7134,901,12,0,7,100.0,0,0
77,3,0,0,5745,98,0,1,0,0.0,1,1
127,3,4,0,1659,168,2580873,1,0,9.090909091,0,1
47,3,1,0,1547,644,4639,1,2,66.66666667,1,1
102,4,3,0,5466,1258,75,1,4,20.0,0,1
262,13,0,1,2660,3183,0,1,4,0.0,1,1
48,2,1,0,8979,1613,46785,0,5,60.0,1,0
56,2,0,0,7620,129,0,0,5,52.94117647,0,0
60,3,6,0,6132,77,28405,1,5,43.47826087,0,0
34,2,0,0,7133,902,12,0,7,100.0,0,0
43,2,0,0,12208,212,50,1,8,100.0,0,0
40,4,0,0,5626,217,0,1,5,0.0,1,1
56,4,3,0,5615,228,0,1,5,0.0,2,1
75,3,2,0,11,353,0,1,0,100.0,0,1
40,2,0,0,1546,644,4669,1,2,3.846153846,0,1
36,2,2,0,7298,371,1236528,0,5,35.71428571,0,0
127,4,1,0,4003,14,5816617,1,0,100.0,0,1
21,1,0,0,-1,605,206575,0,5,70.0,0,0
35,2,0,0,5159,1049,0,0,8,40.0,0,0
40,2,0,0,1338,122,22211,1,6,100.0,0,1
51,3,2,0,5309,2360,55983,0,5,50.0,0,0
72,3,0,0,8144,620,12364,1,6,30.95238095,0,0
24,2,0,0,5905,0,0,0,2,66.66666667,0,0
71,3,0,0,2308,249,0,1,0,90.90909091,0,1
55,3,1,0,7062,242,491854,1,1,81.81818182,1,1
120,3,0,0,-1,0,68260,1,5,100.0,1,1
99,4,8,0,8777,353,2482377,0,2,0.0,0,0
56,1,0,0,2520,36,632001,1,7,0.0,0,1
60,4,0,0,5616,228,0,1,5,0.0,0,1
42,3,1,0,4200,2373,1407,0,5,90.90909091,0,0
238,2,1,0,533,198,10269929,1,2,23.52941176,4,1
183,4,1,0,2568,353,51291,1,1,100.0,0,1
246,2,43,0,7419,1346,285,0,7,0.0,0,0
34,2,0,0,5159,1050,0,0,8,28.57142857,0,0
54,3,0,0,8346,2975,1,0,10,66.66666667,0,1
55,2,0,0,5673,514,2010529,0,3,71.42857143,0,0
53,2,0,0,-1,238,0,1,1,0.0,0,0
33,2,0,0,7296,373,0,0,5,11.11111111,0,0
25,3,0,0,-1,0,0,0,3,50.0,0,0
36,2,0,0,7298,371,2605916,0,5,0.0,0,0
93,3,7,0,5250,229,2500970,1,3,100.0,0,0
29,1,0,0,4736,2963,0,0,1,0.0,0,1
40,2,0,0,3927,91,0,0,3,100.0,0,0
163,1,2,0,5521,322,0,1,0,100.0,2,1
27,2,0,0,6646,161,3833065,0,4,60.0,0,0
58,4,3,0,5615,228,0,1,5,0.0,3,1
60,3,0,0,5590,253,7807,1,5,0.0,0,0
43,2,0,0,6259,2506,682,0,6,61.53846154,0,0
47,1,0,0,2521,35,632751,1,7,0.0,0,1
17,1,0,0,-1,0,178033,0,2,60.0,0,0
37,4,0,0,111,0,0,1,0,0.0,0,1
24,2,1,0,4517,230,159206,0,3,100.0,0,0
22,2,0,0,1159,301,374374,0,1,20.0,0,0
51,2,0,0,6074,136,14284,0,5,25.92592593,0,0
66,6,0,0,5627,216,0,1,5,50.0,0,1
27,2,0,0,-1,0,1101455,0,3,2.898550725,0,0
30,2,1,0,3250,37,421761,1,4,6.25,0,1
52,3,0,0,-1,3290,82896,1,5,0.0,0,0
25,2,0,0,-1,0,0,0,2,100.0,0,0
32,2,0,0,2658,263,2791701,0,4,88.23529412,0,0
136,2,1,0,8019,381,0,1,4,7.692307692000001,0,1
31,2,0,0,3938,444,976662,0,3,82.35294118,0,0
31,3,0,0,-1,2605,113447,0,3,100.0,0,0
51,2,1,0,-2,139,0,1,0,0.0,3,1
163,6,0,0,-1,0,0,1,0,100.0,0,1
31,2,0,0,-1,0,2239561,0,2,98.27586207,0,0
266,3,1,0,7083,952,17964,1,3,0.0,0,1
61,4,0,0,1834,357,0,1,0,100.0,0,1
41,2,1,0,-1,0,0,1,1,100.0,2,1
54,2,1,0,1654,172,477134,1,3,64.28571429,0,1
31,2,0,0,4526,222,62106,0,5,50.0,0,0
91,1,5,0,6056,192,41,0,8,20.0,0,0
53,2,0,1,-1,0,0,1,0,0.0,0,1
83,5,2,0,5627,217,0,1,5,50.0,0,1
76,4,0,0,-1,2773,4422,1,4,0.0,0,0
71,1,0,0,1163,298,0,1,0,100.0,4,1
45,2,3,0,7296,373,0,1,5,0.0,0,1
34,2,1,0,67,297,0,1,0,0.0,0,1
28,1,0,0,3460,0,0,1,0,0.0,0,1
55,4,3,0,5615,228,0,1,5,0.0,3,1
30,2,0,0,8527,605,217264,0,3,87.5,0,0
23,1,0,0,1485,341,115937,0,4,33.33333333,0,0
23,2,0,0,566,37,2579543,0,2,100.0,0,0
33,2,0,0,43,321,0,0,0,0.0,0,1
68,2,0,0,5990,220,187079,1,4,76.92307692,0,1
45,2,0,0,1182,278,2954670,1,0,0.0,0,1
53,2,0,0,5971,237,0,1,0,0.0,0,1
118,4,0,0,3993,25,5707171,1,0,100.0,0,1
74,1,6,0,1891,300,3513635,0,0,70.0,0,0
49,1,0,0,-2,308,0,1,0,100.0,0,1
115,2,8,0,7448,586,3945616,0,8,22.72727273,0,0
